,phase,8949170_q,8949170_w,-164126513_q,-164126513_w,52016249_q,52016249_w,-164126511_q,-164126511_w,stateNum
21032,3,0,1,2,1,1,2,2,2,21032
21033,3,0,1,2,1,2,0,0,0,21033
21034,3,0,1,2,1,2,0,0,1,21034
21035,3,0,1,2,1,2,0,0,2,21035
21036,3,0,1,2,1,2,0,1,0,21036
21037,3,0,1,2,1,2,0,1,1,21037
21038,3,0,1,2,1,2,0,1,2,21038
21039,3,0,1,2,1,2,0,2,0,21039
21040,3,0,1,2,1,2,0,2,1,21040
21041,3,0,1,2,1,2,0,2,2,21041
21042,3,0,1,2,1,2,1,0,0,21042
21043,3,0,1,2,1,2,1,0,1,21043
21044,3,0,1,2,1,2,1,0,2,21044
21045,3,0,1,2,1,2,1,1,0,21045
21046,3,0,1,2,1,2,1,1,1,21046
21047,3,0,1,2,1,2,1,1,2,21047
21048,3,0,1,2,1,2,1,2,0,21048
21049,3,0,1,2,1,2,1,2,1,21049
21050,3,0,1,2,1,2,1,2,2,21050
21051,3,0,1,2,1,2,2,0,0,21051
21052,3,0,1,2,1,2,2,0,1,21052
21053,3,0,1,2,1,2,2,0,2,21053
21054,3,0,1,2,1,2,2,1,0,21054
21055,3,0,1,2,1,2,2,1,1,21055
21056,3,0,1,2,1,2,2,1,2,21056
21057,3,0,1,2,1,2,2,2,0,21057
21058,3,0,1,2,1,2,2,2,1,21058
21059,3,0,1,2,1,2,2,2,2,21059
21060,3,0,1,2,2,0,0,0,0,21060
21061,3,0,1,2,2,0,0,0,1,21061
21062,3,0,1,2,2,0,0,0,2,21062
21063,3,0,1,2,2,0,0,1,0,21063
21064,3,0,1,2,2,0,0,1,1,21064
21065,3,0,1,2,2,0,0,1,2,21065
21066,3,0,1,2,2,0,0,2,0,21066
21067,3,0,1,2,2,0,0,2,1,21067
21068,3,0,1,2,2,0,0,2,2,21068
21069,3,0,1,2,2,0,1,0,0,21069
21070,3,0,1,2,2,0,1,0,1,21070
21071,3,0,1,2,2,0,1,0,2,21071
21072,3,0,1,2,2,0,1,1,0,21072
21073,3,0,1,2,2,0,1,1,1,21073
21074,3,0,1,2,2,0,1,1,2,21074
21075,3,0,1,2,2,0,1,2,0,21075
21076,3,0,1,2,2,0,1,2,1,21076
21077,3,0,1,2,2,0,1,2,2,21077
21078,3,0,1,2,2,0,2,0,0,21078
21079,3,0,1,2,2,0,2,0,1,21079
21080,3,0,1,2,2,0,2,0,2,21080
21081,3,0,1,2,2,0,2,1,0,21081
21082,3,0,1,2,2,0,2,1,1,21082
21083,3,0,1,2,2,0,2,1,2,21083
21084,3,0,1,2,2,0,2,2,0,21084
21085,3,0,1,2,2,0,2,2,1,21085
21086,3,0,1,2,2,0,2,2,2,21086
21087,3,0,1,2,2,1,0,0,0,21087
21088,3,0,1,2,2,1,0,0,1,21088
21089,3,0,1,2,2,1,0,0,2,21089
21090,3,0,1,2,2,1,0,1,0,21090
21091,3,0,1,2,2,1,0,1,1,21091
21092,3,0,1,2,2,1,0,1,2,21092
21093,3,0,1,2,2,1,0,2,0,21093
21094,3,0,1,2,2,1,0,2,1,21094
21095,3,0,1,2,2,1,0,2,2,21095
21096,3,0,1,2,2,1,1,0,0,21096
21097,3,0,1,2,2,1,1,0,1,21097
21098,3,0,1,2,2,1,1,0,2,21098
21099,3,0,1,2,2,1,1,1,0,21099
21100,3,0,1,2,2,1,1,1,1,21100
21101,3,0,1,2,2,1,1,1,2,21101
21102,3,0,1,2,2,1,1,2,0,21102
21103,3,0,1,2,2,1,1,2,1,21103
21104,3,0,1,2,2,1,1,2,2,21104
21105,3,0,1,2,2,1,2,0,0,21105
21106,3,0,1,2,2,1,2,0,1,21106
21107,3,0,1,2,2,1,2,0,2,21107
21108,3,0,1,2,2,1,2,1,0,21108
21109,3,0,1,2,2,1,2,1,1,21109
21110,3,0,1,2,2,1,2,1,2,21110
21111,3,0,1,2,2,1,2,2,0,21111
21112,3,0,1,2,2,1,2,2,1,21112
21113,3,0,1,2,2,1,2,2,2,21113
21114,3,0,1,2,2,2,0,0,0,21114
21115,3,0,1,2,2,2,0,0,1,21115
21116,3,0,1,2,2,2,0,0,2,21116
21117,3,0,1,2,2,2,0,1,0,21117
21118,3,0,1,2,2,2,0,1,1,21118
21119,3,0,1,2,2,2,0,1,2,21119
21120,3,0,1,2,2,2,0,2,0,21120
21121,3,0,1,2,2,2,0,2,1,21121
21122,3,0,1,2,2,2,0,2,2,21122
21123,3,0,1,2,2,2,1,0,0,21123
21124,3,0,1,2,2,2,1,0,1,21124
21125,3,0,1,2,2,2,1,0,2,21125
21126,3,0,1,2,2,2,1,1,0,21126
21127,3,0,1,2,2,2,1,1,1,21127
21128,3,0,1,2,2,2,1,1,2,21128
21129,3,0,1,2,2,2,1,2,0,21129
21130,3,0,1,2,2,2,1,2,1,21130
21131,3,0,1,2,2,2,1,2,2,21131
21132,3,0,1,2,2,2,2,0,0,21132
21133,3,0,1,2,2,2,2,0,1,21133
21134,3,0,1,2,2,2,2,0,2,21134
21135,3,0,1,2,2,2,2,1,0,21135
21136,3,0,1,2,2,2,2,1,1,21136
21137,3,0,1,2,2,2,2,1,2,21137
21138,3,0,1,2,2,2,2,2,0,21138
21139,3,0,1,2,2,2,2,2,1,21139
21140,3,0,1,2,2,2,2,2,2,21140
21141,3,0,2,0,0,0,0,0,0,21141
21142,3,0,2,0,0,0,0,0,1,21142
21143,3,0,2,0,0,0,0,0,2,21143
21144,3,0,2,0,0,0,0,1,0,21144
21145,3,0,2,0,0,0,0,1,1,21145
21146,3,0,2,0,0,0,0,1,2,21146
21147,3,0,2,0,0,0,0,2,0,21147
21148,3,0,2,0,0,0,0,2,1,21148
21149,3,0,2,0,0,0,0,2,2,21149
21150,3,0,2,0,0,0,1,0,0,21150
21151,3,0,2,0,0,0,1,0,1,21151
21152,3,0,2,0,0,0,1,0,2,21152
21153,3,0,2,0,0,0,1,1,0,21153
21154,3,0,2,0,0,0,1,1,1,21154
21155,3,0,2,0,0,0,1,1,2,21155
21156,3,0,2,0,0,0,1,2,0,21156
21157,3,0,2,0,0,0,1,2,1,21157
21158,3,0,2,0,0,0,1,2,2,21158
21159,3,0,2,0,0,0,2,0,0,21159
21160,3,0,2,0,0,0,2,0,1,21160
21161,3,0,2,0,0,0,2,0,2,21161
21162,3,0,2,0,0,0,2,1,0,21162
21163,3,0,2,0,0,0,2,1,1,21163
21164,3,0,2,0,0,0,2,1,2,21164
21165,3,0,2,0,0,0,2,2,0,21165
21166,3,0,2,0,0,0,2,2,1,21166
21167,3,0,2,0,0,0,2,2,2,21167
21168,3,0,2,0,0,1,0,0,0,21168
21169,3,0,2,0,0,1,0,0,1,21169
21170,3,0,2,0,0,1,0,0,2,21170
21171,3,0,2,0,0,1,0,1,0,21171
21172,3,0,2,0,0,1,0,1,1,21172
21173,3,0,2,0,0,1,0,1,2,21173
21174,3,0,2,0,0,1,0,2,0,21174
21175,3,0,2,0,0,1,0,2,1,21175
21176,3,0,2,0,0,1,0,2,2,21176
21177,3,0,2,0,0,1,1,0,0,21177
21178,3,0,2,0,0,1,1,0,1,21178
21179,3,0,2,0,0,1,1,0,2,21179
21180,3,0,2,0,0,1,1,1,0,21180
21181,3,0,2,0,0,1,1,1,1,21181
21182,3,0,2,0,0,1,1,1,2,21182
21183,3,0,2,0,0,1,1,2,0,21183
21184,3,0,2,0,0,1,1,2,1,21184
21185,3,0,2,0,0,1,1,2,2,21185
21186,3,0,2,0,0,1,2,0,0,21186
21187,3,0,2,0,0,1,2,0,1,21187
21188,3,0,2,0,0,1,2,0,2,21188
21189,3,0,2,0,0,1,2,1,0,21189
21190,3,0,2,0,0,1,2,1,1,21190
21191,3,0,2,0,0,1,2,1,2,21191
21192,3,0,2,0,0,1,2,2,0,21192
21193,3,0,2,0,0,1,2,2,1,21193
21194,3,0,2,0,0,1,2,2,2,21194
21195,3,0,2,0,0,2,0,0,0,21195
21196,3,0,2,0,0,2,0,0,1,21196
21197,3,0,2,0,0,2,0,0,2,21197
21198,3,0,2,0,0,2,0,1,0,21198
21199,3,0,2,0,0,2,0,1,1,21199
21200,3,0,2,0,0,2,0,1,2,21200
21201,3,0,2,0,0,2,0,2,0,21201
21202,3,0,2,0,0,2,0,2,1,21202
21203,3,0,2,0,0,2,0,2,2,21203
21204,3,0,2,0,0,2,1,0,0,21204
21205,3,0,2,0,0,2,1,0,1,21205
21206,3,0,2,0,0,2,1,0,2,21206
21207,3,0,2,0,0,2,1,1,0,21207
21208,3,0,2,0,0,2,1,1,1,21208
21209,3,0,2,0,0,2,1,1,2,21209
21210,3,0,2,0,0,2,1,2,0,21210
21211,3,0,2,0,0,2,1,2,1,21211
21212,3,0,2,0,0,2,1,2,2,21212
21213,3,0,2,0,0,2,2,0,0,21213
21214,3,0,2,0,0,2,2,0,1,21214
21215,3,0,2,0,0,2,2,0,2,21215
21216,3,0,2,0,0,2,2,1,0,21216
21217,3,0,2,0,0,2,2,1,1,21217
21218,3,0,2,0,0,2,2,1,2,21218
21219,3,0,2,0,0,2,2,2,0,21219
21220,3,0,2,0,0,2,2,2,1,21220
21221,3,0,2,0,0,2,2,2,2,21221
21222,3,0,2,0,1,0,0,0,0,21222
21223,3,0,2,0,1,0,0,0,1,21223
21224,3,0,2,0,1,0,0,0,2,21224
21225,3,0,2,0,1,0,0,1,0,21225
21226,3,0,2,0,1,0,0,1,1,21226
21227,3,0,2,0,1,0,0,1,2,21227
21228,3,0,2,0,1,0,0,2,0,21228
21229,3,0,2,0,1,0,0,2,1,21229
21230,3,0,2,0,1,0,0,2,2,21230
21231,3,0,2,0,1,0,1,0,0,21231
21232,3,0,2,0,1,0,1,0,1,21232
21233,3,0,2,0,1,0,1,0,2,21233
21234,3,0,2,0,1,0,1,1,0,21234
21235,3,0,2,0,1,0,1,1,1,21235
21236,3,0,2,0,1,0,1,1,2,21236
21237,3,0,2,0,1,0,1,2,0,21237
21238,3,0,2,0,1,0,1,2,1,21238
21239,3,0,2,0,1,0,1,2,2,21239
21240,3,0,2,0,1,0,2,0,0,21240
21241,3,0,2,0,1,0,2,0,1,21241
21242,3,0,2,0,1,0,2,0,2,21242
21243,3,0,2,0,1,0,2,1,0,21243
21244,3,0,2,0,1,0,2,1,1,21244
21245,3,0,2,0,1,0,2,1,2,21245
21246,3,0,2,0,1,0,2,2,0,21246
21247,3,0,2,0,1,0,2,2,1,21247
21248,3,0,2,0,1,0,2,2,2,21248
21249,3,0,2,0,1,1,0,0,0,21249
21250,3,0,2,0,1,1,0,0,1,21250
21251,3,0,2,0,1,1,0,0,2,21251
21252,3,0,2,0,1,1,0,1,0,21252
21253,3,0,2,0,1,1,0,1,1,21253
21254,3,0,2,0,1,1,0,1,2,21254
21255,3,0,2,0,1,1,0,2,0,21255
21256,3,0,2,0,1,1,0,2,1,21256
21257,3,0,2,0,1,1,0,2,2,21257
21258,3,0,2,0,1,1,1,0,0,21258
21259,3,0,2,0,1,1,1,0,1,21259
21260,3,0,2,0,1,1,1,0,2,21260
21261,3,0,2,0,1,1,1,1,0,21261
21262,3,0,2,0,1,1,1,1,1,21262
21263,3,0,2,0,1,1,1,1,2,21263
21264,3,0,2,0,1,1,1,2,0,21264
21265,3,0,2,0,1,1,1,2,1,21265
21266,3,0,2,0,1,1,1,2,2,21266
21267,3,0,2,0,1,1,2,0,0,21267
21268,3,0,2,0,1,1,2,0,1,21268
21269,3,0,2,0,1,1,2,0,2,21269
21270,3,0,2,0,1,1,2,1,0,21270
21271,3,0,2,0,1,1,2,1,1,21271
21272,3,0,2,0,1,1,2,1,2,21272
21273,3,0,2,0,1,1,2,2,0,21273
21274,3,0,2,0,1,1,2,2,1,21274
21275,3,0,2,0,1,1,2,2,2,21275
21276,3,0,2,0,1,2,0,0,0,21276
21277,3,0,2,0,1,2,0,0,1,21277
21278,3,0,2,0,1,2,0,0,2,21278
21279,3,0,2,0,1,2,0,1,0,21279
21280,3,0,2,0,1,2,0,1,1,21280
21281,3,0,2,0,1,2,0,1,2,21281
21282,3,0,2,0,1,2,0,2,0,21282
21283,3,0,2,0,1,2,0,2,1,21283
21284,3,0,2,0,1,2,0,2,2,21284
21285,3,0,2,0,1,2,1,0,0,21285
21286,3,0,2,0,1,2,1,0,1,21286
21287,3,0,2,0,1,2,1,0,2,21287
21288,3,0,2,0,1,2,1,1,0,21288
21289,3,0,2,0,1,2,1,1,1,21289
21290,3,0,2,0,1,2,1,1,2,21290
21291,3,0,2,0,1,2,1,2,0,21291
21292,3,0,2,0,1,2,1,2,1,21292
21293,3,0,2,0,1,2,1,2,2,21293
21294,3,0,2,0,1,2,2,0,0,21294
21295,3,0,2,0,1,2,2,0,1,21295
21296,3,0,2,0,1,2,2,0,2,21296
21297,3,0,2,0,1,2,2,1,0,21297
21298,3,0,2,0,1,2,2,1,1,21298
21299,3,0,2,0,1,2,2,1,2,21299
21300,3,0,2,0,1,2,2,2,0,21300
21301,3,0,2,0,1,2,2,2,1,21301
21302,3,0,2,0,1,2,2,2,2,21302
21303,3,0,2,0,2,0,0,0,0,21303
21304,3,0,2,0,2,0,0,0,1,21304
21305,3,0,2,0,2,0,0,0,2,21305
21306,3,0,2,0,2,0,0,1,0,21306
21307,3,0,2,0,2,0,0,1,1,21307
21308,3,0,2,0,2,0,0,1,2,21308
21309,3,0,2,0,2,0,0,2,0,21309
21310,3,0,2,0,2,0,0,2,1,21310
21311,3,0,2,0,2,0,0,2,2,21311
21312,3,0,2,0,2,0,1,0,0,21312
21313,3,0,2,0,2,0,1,0,1,21313
21314,3,0,2,0,2,0,1,0,2,21314
21315,3,0,2,0,2,0,1,1,0,21315
21316,3,0,2,0,2,0,1,1,1,21316
21317,3,0,2,0,2,0,1,1,2,21317
21318,3,0,2,0,2,0,1,2,0,21318
21319,3,0,2,0,2,0,1,2,1,21319
21320,3,0,2,0,2,0,1,2,2,21320
21321,3,0,2,0,2,0,2,0,0,21321
21322,3,0,2,0,2,0,2,0,1,21322
21323,3,0,2,0,2,0,2,0,2,21323
21324,3,0,2,0,2,0,2,1,0,21324
21325,3,0,2,0,2,0,2,1,1,21325
21326,3,0,2,0,2,0,2,1,2,21326
21327,3,0,2,0,2,0,2,2,0,21327
21328,3,0,2,0,2,0,2,2,1,21328
21329,3,0,2,0,2,0,2,2,2,21329
21330,3,0,2,0,2,1,0,0,0,21330
21331,3,0,2,0,2,1,0,0,1,21331
21332,3,0,2,0,2,1,0,0,2,21332
21333,3,0,2,0,2,1,0,1,0,21333
21334,3,0,2,0,2,1,0,1,1,21334
21335,3,0,2,0,2,1,0,1,2,21335
21336,3,0,2,0,2,1,0,2,0,21336
21337,3,0,2,0,2,1,0,2,1,21337
21338,3,0,2,0,2,1,0,2,2,21338
21339,3,0,2,0,2,1,1,0,0,21339
21340,3,0,2,0,2,1,1,0,1,21340
21341,3,0,2,0,2,1,1,0,2,21341
21342,3,0,2,0,2,1,1,1,0,21342
21343,3,0,2,0,2,1,1,1,1,21343
21344,3,0,2,0,2,1,1,1,2,21344
21345,3,0,2,0,2,1,1,2,0,21345
21346,3,0,2,0,2,1,1,2,1,21346
21347,3,0,2,0,2,1,1,2,2,21347
21348,3,0,2,0,2,1,2,0,0,21348
21349,3,0,2,0,2,1,2,0,1,21349
21350,3,0,2,0,2,1,2,0,2,21350
21351,3,0,2,0,2,1,2,1,0,21351
21352,3,0,2,0,2,1,2,1,1,21352
21353,3,0,2,0,2,1,2,1,2,21353
21354,3,0,2,0,2,1,2,2,0,21354
21355,3,0,2,0,2,1,2,2,1,21355
21356,3,0,2,0,2,1,2,2,2,21356
21357,3,0,2,0,2,2,0,0,0,21357
21358,3,0,2,0,2,2,0,0,1,21358
21359,3,0,2,0,2,2,0,0,2,21359
21360,3,0,2,0,2,2,0,1,0,21360
21361,3,0,2,0,2,2,0,1,1,21361
21362,3,0,2,0,2,2,0,1,2,21362
21363,3,0,2,0,2,2,0,2,0,21363
21364,3,0,2,0,2,2,0,2,1,21364
21365,3,0,2,0,2,2,0,2,2,21365
21366,3,0,2,0,2,2,1,0,0,21366
21367,3,0,2,0,2,2,1,0,1,21367
21368,3,0,2,0,2,2,1,0,2,21368
21369,3,0,2,0,2,2,1,1,0,21369
21370,3,0,2,0,2,2,1,1,1,21370
21371,3,0,2,0,2,2,1,1,2,21371
21372,3,0,2,0,2,2,1,2,0,21372
21373,3,0,2,0,2,2,1,2,1,21373
21374,3,0,2,0,2,2,1,2,2,21374
21375,3,0,2,0,2,2,2,0,0,21375
21376,3,0,2,0,2,2,2,0,1,21376
21377,3,0,2,0,2,2,2,0,2,21377
21378,3,0,2,0,2,2,2,1,0,21378
21379,3,0,2,0,2,2,2,1,1,21379
21380,3,0,2,0,2,2,2,1,2,21380
21381,3,0,2,0,2,2,2,2,0,21381
21382,3,0,2,0,2,2,2,2,1,21382
21383,3,0,2,0,2,2,2,2,2,21383
21384,3,0,2,1,0,0,0,0,0,21384
21385,3,0,2,1,0,0,0,0,1,21385
21386,3,0,2,1,0,0,0,0,2,21386
21387,3,0,2,1,0,0,0,1,0,21387
21388,3,0,2,1,0,0,0,1,1,21388
21389,3,0,2,1,0,0,0,1,2,21389
21390,3,0,2,1,0,0,0,2,0,21390
21391,3,0,2,1,0,0,0,2,1,21391
21392,3,0,2,1,0,0,0,2,2,21392
21393,3,0,2,1,0,0,1,0,0,21393
21394,3,0,2,1,0,0,1,0,1,21394
21395,3,0,2,1,0,0,1,0,2,21395
21396,3,0,2,1,0,0,1,1,0,21396
21397,3,0,2,1,0,0,1,1,1,21397
21398,3,0,2,1,0,0,1,1,2,21398
21399,3,0,2,1,0,0,1,2,0,21399
21400,3,0,2,1,0,0,1,2,1,21400
21401,3,0,2,1,0,0,1,2,2,21401
21402,3,0,2,1,0,0,2,0,0,21402
21403,3,0,2,1,0,0,2,0,1,21403
21404,3,0,2,1,0,0,2,0,2,21404
21405,3,0,2,1,0,0,2,1,0,21405
21406,3,0,2,1,0,0,2,1,1,21406
21407,3,0,2,1,0,0,2,1,2,21407
21408,3,0,2,1,0,0,2,2,0,21408
21409,3,0,2,1,0,0,2,2,1,21409
21410,3,0,2,1,0,0,2,2,2,21410
21411,3,0,2,1,0,1,0,0,0,21411
21412,3,0,2,1,0,1,0,0,1,21412
21413,3,0,2,1,0,1,0,0,2,21413
21414,3,0,2,1,0,1,0,1,0,21414
21415,3,0,2,1,0,1,0,1,1,21415
21416,3,0,2,1,0,1,0,1,2,21416
21417,3,0,2,1,0,1,0,2,0,21417
21418,3,0,2,1,0,1,0,2,1,21418
21419,3,0,2,1,0,1,0,2,2,21419
21420,3,0,2,1,0,1,1,0,0,21420
21421,3,0,2,1,0,1,1,0,1,21421
21422,3,0,2,1,0,1,1,0,2,21422
21423,3,0,2,1,0,1,1,1,0,21423
21424,3,0,2,1,0,1,1,1,1,21424
21425,3,0,2,1,0,1,1,1,2,21425
21426,3,0,2,1,0,1,1,2,0,21426
21427,3,0,2,1,0,1,1,2,1,21427
21428,3,0,2,1,0,1,1,2,2,21428
21429,3,0,2,1,0,1,2,0,0,21429
21430,3,0,2,1,0,1,2,0,1,21430
21431,3,0,2,1,0,1,2,0,2,21431
21432,3,0,2,1,0,1,2,1,0,21432
21433,3,0,2,1,0,1,2,1,1,21433
21434,3,0,2,1,0,1,2,1,2,21434
21435,3,0,2,1,0,1,2,2,0,21435
21436,3,0,2,1,0,1,2,2,1,21436
21437,3,0,2,1,0,1,2,2,2,21437
21438,3,0,2,1,0,2,0,0,0,21438
21439,3,0,2,1,0,2,0,0,1,21439
21440,3,0,2,1,0,2,0,0,2,21440
21441,3,0,2,1,0,2,0,1,0,21441
21442,3,0,2,1,0,2,0,1,1,21442
21443,3,0,2,1,0,2,0,1,2,21443
21444,3,0,2,1,0,2,0,2,0,21444
21445,3,0,2,1,0,2,0,2,1,21445
21446,3,0,2,1,0,2,0,2,2,21446
21447,3,0,2,1,0,2,1,0,0,21447
21448,3,0,2,1,0,2,1,0,1,21448
21449,3,0,2,1,0,2,1,0,2,21449
21450,3,0,2,1,0,2,1,1,0,21450
21451,3,0,2,1,0,2,1,1,1,21451
21452,3,0,2,1,0,2,1,1,2,21452
21453,3,0,2,1,0,2,1,2,0,21453
21454,3,0,2,1,0,2,1,2,1,21454
21455,3,0,2,1,0,2,1,2,2,21455
21456,3,0,2,1,0,2,2,0,0,21456
21457,3,0,2,1,0,2,2,0,1,21457
21458,3,0,2,1,0,2,2,0,2,21458
21459,3,0,2,1,0,2,2,1,0,21459
21460,3,0,2,1,0,2,2,1,1,21460
21461,3,0,2,1,0,2,2,1,2,21461
21462,3,0,2,1,0,2,2,2,0,21462
21463,3,0,2,1,0,2,2,2,1,21463
21464,3,0,2,1,0,2,2,2,2,21464
21465,3,0,2,1,1,0,0,0,0,21465
21466,3,0,2,1,1,0,0,0,1,21466
21467,3,0,2,1,1,0,0,0,2,21467
21468,3,0,2,1,1,0,0,1,0,21468
21469,3,0,2,1,1,0,0,1,1,21469
21470,3,0,2,1,1,0,0,1,2,21470
21471,3,0,2,1,1,0,0,2,0,21471
21472,3,0,2,1,1,0,0,2,1,21472
21473,3,0,2,1,1,0,0,2,2,21473
21474,3,0,2,1,1,0,1,0,0,21474
21475,3,0,2,1,1,0,1,0,1,21475
21476,3,0,2,1,1,0,1,0,2,21476
21477,3,0,2,1,1,0,1,1,0,21477
21478,3,0,2,1,1,0,1,1,1,21478
21479,3,0,2,1,1,0,1,1,2,21479
21480,3,0,2,1,1,0,1,2,0,21480
21481,3,0,2,1,1,0,1,2,1,21481
21482,3,0,2,1,1,0,1,2,2,21482
21483,3,0,2,1,1,0,2,0,0,21483
21484,3,0,2,1,1,0,2,0,1,21484
21485,3,0,2,1,1,0,2,0,2,21485
21486,3,0,2,1,1,0,2,1,0,21486
21487,3,0,2,1,1,0,2,1,1,21487
21488,3,0,2,1,1,0,2,1,2,21488
21489,3,0,2,1,1,0,2,2,0,21489
21490,3,0,2,1,1,0,2,2,1,21490
21491,3,0,2,1,1,0,2,2,2,21491
21492,3,0,2,1,1,1,0,0,0,21492
21493,3,0,2,1,1,1,0,0,1,21493
21494,3,0,2,1,1,1,0,0,2,21494
21495,3,0,2,1,1,1,0,1,0,21495
21496,3,0,2,1,1,1,0,1,1,21496
21497,3,0,2,1,1,1,0,1,2,21497
21498,3,0,2,1,1,1,0,2,0,21498
21499,3,0,2,1,1,1,0,2,1,21499
21500,3,0,2,1,1,1,0,2,2,21500
21501,3,0,2,1,1,1,1,0,0,21501
21502,3,0,2,1,1,1,1,0,1,21502
21503,3,0,2,1,1,1,1,0,2,21503
21504,3,0,2,1,1,1,1,1,0,21504
21505,3,0,2,1,1,1,1,1,1,21505
21506,3,0,2,1,1,1,1,1,2,21506
21507,3,0,2,1,1,1,1,2,0,21507
21508,3,0,2,1,1,1,1,2,1,21508
21509,3,0,2,1,1,1,1,2,2,21509
21510,3,0,2,1,1,1,2,0,0,21510
21511,3,0,2,1,1,1,2,0,1,21511
21512,3,0,2,1,1,1,2,0,2,21512
21513,3,0,2,1,1,1,2,1,0,21513
21514,3,0,2,1,1,1,2,1,1,21514
21515,3,0,2,1,1,1,2,1,2,21515
21516,3,0,2,1,1,1,2,2,0,21516
21517,3,0,2,1,1,1,2,2,1,21517
21518,3,0,2,1,1,1,2,2,2,21518
21519,3,0,2,1,1,2,0,0,0,21519
21520,3,0,2,1,1,2,0,0,1,21520
21521,3,0,2,1,1,2,0,0,2,21521
21522,3,0,2,1,1,2,0,1,0,21522
21523,3,0,2,1,1,2,0,1,1,21523
21524,3,0,2,1,1,2,0,1,2,21524
21525,3,0,2,1,1,2,0,2,0,21525
21526,3,0,2,1,1,2,0,2,1,21526
21527,3,0,2,1,1,2,0,2,2,21527
21528,3,0,2,1,1,2,1,0,0,21528
21529,3,0,2,1,1,2,1,0,1,21529
21530,3,0,2,1,1,2,1,0,2,21530
21531,3,0,2,1,1,2,1,1,0,21531
21532,3,0,2,1,1,2,1,1,1,21532
21533,3,0,2,1,1,2,1,1,2,21533
21534,3,0,2,1,1,2,1,2,0,21534
21535,3,0,2,1,1,2,1,2,1,21535
21536,3,0,2,1,1,2,1,2,2,21536
21537,3,0,2,1,1,2,2,0,0,21537
21538,3,0,2,1,1,2,2,0,1,21538
21539,3,0,2,1,1,2,2,0,2,21539
21540,3,0,2,1,1,2,2,1,0,21540
21541,3,0,2,1,1,2,2,1,1,21541
21542,3,0,2,1,1,2,2,1,2,21542
21543,3,0,2,1,1,2,2,2,0,21543
21544,3,0,2,1,1,2,2,2,1,21544
21545,3,0,2,1,1,2,2,2,2,21545
21546,3,0,2,1,2,0,0,0,0,21546
21547,3,0,2,1,2,0,0,0,1,21547
21548,3,0,2,1,2,0,0,0,2,21548
21549,3,0,2,1,2,0,0,1,0,21549
21550,3,0,2,1,2,0,0,1,1,21550
21551,3,0,2,1,2,0,0,1,2,21551
21552,3,0,2,1,2,0,0,2,0,21552
21553,3,0,2,1,2,0,0,2,1,21553
21554,3,0,2,1,2,0,0,2,2,21554
21555,3,0,2,1,2,0,1,0,0,21555
21556,3,0,2,1,2,0,1,0,1,21556
21557,3,0,2,1,2,0,1,0,2,21557
21558,3,0,2,1,2,0,1,1,0,21558
21559,3,0,2,1,2,0,1,1,1,21559
21560,3,0,2,1,2,0,1,1,2,21560
21561,3,0,2,1,2,0,1,2,0,21561
21562,3,0,2,1,2,0,1,2,1,21562
21563,3,0,2,1,2,0,1,2,2,21563
21564,3,0,2,1,2,0,2,0,0,21564
21565,3,0,2,1,2,0,2,0,1,21565
21566,3,0,2,1,2,0,2,0,2,21566
21567,3,0,2,1,2,0,2,1,0,21567
21568,3,0,2,1,2,0,2,1,1,21568
21569,3,0,2,1,2,0,2,1,2,21569
21570,3,0,2,1,2,0,2,2,0,21570
21571,3,0,2,1,2,0,2,2,1,21571
21572,3,0,2,1,2,0,2,2,2,21572
21573,3,0,2,1,2,1,0,0,0,21573
21574,3,0,2,1,2,1,0,0,1,21574
21575,3,0,2,1,2,1,0,0,2,21575
21576,3,0,2,1,2,1,0,1,0,21576
21577,3,0,2,1,2,1,0,1,1,21577
21578,3,0,2,1,2,1,0,1,2,21578
21579,3,0,2,1,2,1,0,2,0,21579
21580,3,0,2,1,2,1,0,2,1,21580
21581,3,0,2,1,2,1,0,2,2,21581
21582,3,0,2,1,2,1,1,0,0,21582
21583,3,0,2,1,2,1,1,0,1,21583
21584,3,0,2,1,2,1,1,0,2,21584
21585,3,0,2,1,2,1,1,1,0,21585
21586,3,0,2,1,2,1,1,1,1,21586
21587,3,0,2,1,2,1,1,1,2,21587
21588,3,0,2,1,2,1,1,2,0,21588
21589,3,0,2,1,2,1,1,2,1,21589
21590,3,0,2,1,2,1,1,2,2,21590
21591,3,0,2,1,2,1,2,0,0,21591
21592,3,0,2,1,2,1,2,0,1,21592
21593,3,0,2,1,2,1,2,0,2,21593
21594,3,0,2,1,2,1,2,1,0,21594
21595,3,0,2,1,2,1,2,1,1,21595
21596,3,0,2,1,2,1,2,1,2,21596
21597,3,0,2,1,2,1,2,2,0,21597
21598,3,0,2,1,2,1,2,2,1,21598
21599,3,0,2,1,2,1,2,2,2,21599
21600,3,0,2,1,2,2,0,0,0,21600
21601,3,0,2,1,2,2,0,0,1,21601
21602,3,0,2,1,2,2,0,0,2,21602
21603,3,0,2,1,2,2,0,1,0,21603
21604,3,0,2,1,2,2,0,1,1,21604
21605,3,0,2,1,2,2,0,1,2,21605
21606,3,0,2,1,2,2,0,2,0,21606
21607,3,0,2,1,2,2,0,2,1,21607
21608,3,0,2,1,2,2,0,2,2,21608
21609,3,0,2,1,2,2,1,0,0,21609
21610,3,0,2,1,2,2,1,0,1,21610
21611,3,0,2,1,2,2,1,0,2,21611
